date;heure;ville;trafic
2025-10-03;12:00;Avignon;29.4
2025-10-03;12:00;Aix-en-Provence;53.4
2025-10-03;12:00;Arles;36.0
2025-10-03;12:00;Gap;27.7
2025-10-03;12:00;Digne-les-Bains;23.6
2025-10-03;13:00;Marseille;66.6
2025-10-03;13:00;Nice;53.6
2025-10-03;13:00;Toulon;48.4
2025-10-03;13:00;Avignon;41.0
2025-10-03;13:00;Aix-en-Provence;43.1
2025-10-03;13:00;Arles;28.4
2025-10-03;13:00;Gap;19.8
2025-10-03;13:00;Digne-les-Bains;20.9
2025-10-03;14:00;Marseille;62.3
2025-10-03;14:00;Nice;55.0
2025-10-03;14:00;Toulon;33.2
2025-10-03;14:00;Avignon;34.4
2025-10-03;14:00;Aix-en-Provence;46.4
2025-10-03;14:00;Arles;25.0
2025-10-03;14:00;Gap;23.4
2025-10-03;14:00;Digne-les-Bains;17.3
2025-10-03;15:00;Marseille;50.5
2025-10-03;15:00;Nice;45.3
2025-10-03;15:00;Toulon;35.1
2025-10-03;15:00;Avignon;32.8
2025-10-03;15:00;Aix-en-Provence;37.8
2025-10-03;15:00;Arles;24.2
2025-10-03;15:00;Gap;23.5
2025-10-03;15:00;Digne-les-Bains;18.7
2025-10-03;16:00;Marseille;44.7
2025-10-03;16:00;Nice;37.3
2025-10-03;16:00;Toulon;39.9
2025-10-03;16:00;Avignon;22.1
2025-10-03;16:00;Aix-en-Provence;29.9
2025-10-03;16:00;Arles;20.1
2025-10-03;16:00;Gap;18.4
2025-10-03;16:00;Digne-les-Bains;22.6
2025-10-03;17:00;Marseille;100.0
2025-10-03;17:00;Nice;100.0
2025-10-03;17:00;Toulon;74.0
2025-10-03;17:00;Avignon;63.9
2025-10-03;17:00;Aix-en-Provence;73.4
2025-10-03;17:00;Arles;50.1
2025-10-03;17:00;Gap;31.1
2025-10-03;17:00;Digne-les-Bains;37.8
2025-10-03;18:00;Marseille;100.0
2025-10-03;18:00;Nice;100.0
2025-10-03;18:00;Toulon;73.0
2025-10-03;18:00;Avignon;73.2
2025-10-03;18:00;Aix-en-Provence;74.2
2025-10-03;18:00;Arles;48.1
2025-10-03;18:00;Gap;43.4
2025-10-03;18:00;Digne-les-Bains;28.7
2025-10-03;19:00;Marseille;100.0
2025-10-03;19:00;Nice;99.9
2025-10-03;19:00;Toulon;85.0
2025-10-03;19:00;Avignon;63.0
2025-10-03;19:00;Aix-en-Provence;68.9
2025-10-03;19:00;Arles;59.0
2025-10-03;19:00;Gap;42.6
2025-10-03;19:00;Digne-les-Bains;35.8
2025-10-03;20:00;Marseille;48.6
2025-10-03;20:00;Nice;53.0
2025-10-03;20:00;Toulon;38.4
2025-10-03;20:00;Avignon;26.6
2025-10-03;20:00;Aix-en-Provence;28.9
2025-10-03;20:00;Arles;22.1
2025-10-03;20:00;Gap;14.5
2025-10-03;20:00;Digne-les-Bains;11.1
2025-10-03;21:00;Marseille;44.0
2025-10-03;21:00;Nice;51.5
2025-10-03;21:00;Toulon;41.7
2025-10-03;21:00;Avignon;28.6
2025-10-03;21:00;Aix-en-Provence;39.1
2025-10-03;21:00;Arles;14.2
2025-10-03;21:00;Gap;14.8
2025-10-03;21:00;Digne-les-Bains;16.6
2025-10-03;22:00;Marseille;43.0
2025-10-03;22:00;Nice;39.7
2025-10-03;22:00;Toulon;37.4
2025-10-03;22:00;Avignon;29.4
2025-10-03;22:00;Aix-en-Provence;37.0
2025-10-03;22:00;Arles;18.2
2025-10-03;22:00;Gap;18.1
2025-10-03;22:00;Digne-les-Bains;17.9
2025-10-04;06:00;Marseille;40.2
2025-10-04;06:00;Nice;31.0
2025-10-04;06:00;Toulon;23.2
2025-10-04;06:00;Avignon;26.2
2025-10-04;06:00;Aix-en-Provence;30.6
2025-10-04;06:00;Arles;24.3
2025-10-04;06:00;Gap;11.6
2025-10-04;06:00;Digne-les-Bains;20.2
2025-10-04;07:00;Marseille;76.8
2025-10-04;07:00;Nice;75.5
2025-10-04;07:00;Toulon;57.2
2025-10-04;07:00;Avignon;37.8
2025-10-04;07:00;Aix-en-Provence;50.6
2025-10-04;07:00;Arles;38.1
2025-10-04;07:00;Gap;29.8
2025-10-04;07:00;Digne-les-Bains;13.5
2025-10-04;08:00;Marseille;63.5
2025-10-04;08:00;Nice;69.8
2025-10-04;08:00;Toulon;55.6
2025-10-04;08:00;Avignon;48.0
2025-10-04;08:00;Aix-en-Provence;50.9
2025-10-04;08:00;Arles;31.7
2025-10-04;08:00;Gap;23.5
2025-10-04;08:00;Digne-les-Bains;23.4
2025-10-04;09:00;Marseille;81.2
2025-10-04;09:00;Nice;64.8
2025-10-04;09:00;Toulon;45.6
2025-10-04;09:00;Avignon;41.0
2025-10-04;09:00;Aix-en-Provence;54.7
2025-10-04;09:00;Arles;31.7
2025-10-04;09:00;Gap;33.9
2025-10-04;09:00;Digne-les-Bains;23.7
2025-10-04;10:00;Marseille;39.1
2025-10-04;10:00;Nice;30.2
2025-10-04;10:00;Toulon;20.3
2025-10-04;10:00;Avignon;20.0
2025-10-04;10:00;Aix-en-Provence;23.3
2025-10-04;10:00;Arles;14.7
2025-10-04;10:00;Gap;12.0
2025-10-04;10:00;Digne-les-Bains;14.5
2025-10-04;11:00;Marseille;35.3
2025-10-04;11:00;Nice;35.1
2025-10-04;11:00;Toulon;34.4
2025-10-04;11:00;Avignon;28.5
2025-10-04;11:00;Aix-en-Provence;21.2
2025-10-04;11:00;Arles;18.5
2025-10-04;11:00;Gap;4.4
2025-10-04;11:00;Digne-les-Bains;13.9
2025-10-04;12:00;Marseille;43.3
2025-10-04;12:00;Nice;32.8
2025-10-04;12:00;Toulon;36.8
2025-10-04;12:00;Avignon;31.8
2025-10-04;12:00;Aix-en-Provence;24.9
2025-10-04;12:00;Arles;25.3
2025-10-04;12:00;Gap;11.2
2025-10-04;12:00;Digne-les-Bains;8.0
2025-10-04;13:00;Marseille;46.7
2025-10-04;13:00;Nice;47.1
2025-10-04;13:00;Toulon;30.3
2025-10-04;13:00;Avignon;27.8
2025-10-04;13:00;Aix-en-Provence;28.7
2025-10-04;13:00;Arles;16.4
2025-10-04;13:00;Gap;11.7
2025-10-04;13:00;Digne-les-Bains;17.2
2025-10-04;14:00;Marseille;42.0
2025-10-04;14:00;Nice;43.7
2025-10-04;14:00;Toulon;32.0
2025-10-04;14:00;Avignon;28.4
2025-10-04;14:00;Aix-en-Provence;27.8
2025-10-04;14:00;Arles;28.2
2025-10-04;14:00;Gap;15.6
2025-10-04;14:00;Digne-les-Bains;16.3
2025-10-04;15:00;Marseille;37.5
2025-10-04;15:00;Nice;32.6
2025-10-04;15:00;Toulon;24.7
2025-10-04;15:00;Avignon;7.9
2025-10-04;15:00;Aix-en-Provence;15.6
2025-10-04;15:00;Arles;24.4
2025-10-04;15:00;Gap;20.5
2025-10-04;15:00;Digne-les-Bains;9.2
2025-10-04;16:00;Marseille;30.4
2025-10-04;16:00;Nice;29.2
2025-10-04;16:00;Toulon;36.2
2025-10-04;16:00;Avignon;22.0
2025-10-04;16:00;Aix-en-Provence;25.9
2025-10-04;16:00;Arles;24.5
2025-10-04;16:00;Gap;19.4
2025-10-04;16:00;Digne-les-Bains;13.9
2025-10-04;17:00;Marseille;80.2
2025-10-04;17:00;Nice;72.3
2025-10-04;17:00;Toulon;49.1
2025-10-04;17:00;Avignon;48.8
2025-10-04;17:00;Aix-en-Provence;46.9
2025-10-04;17:00;Arles;28.1
2025-10-04;17:00;Gap;32.6
2025-10-04;17:00;Digne-les-Bains;9.5
2025-10-04;18:00;Marseille;70.2
2025-10-04;18:00;Nice;73.6
2025-10-04;18:00;Toulon;56.0
2025-10-04;18:00;Avignon;35.7
2025-10-04;18:00;Aix-en-Provence;45.3
2025-10-04;18:00;Arles;36.2
2025-10-04;18:00;Gap;35.0
2025-10-04;18:00;Digne-les-Bains;27.6
2025-10-04;19:00;Marseille;81.2
2025-10-04;19:00;Nice;61.7
2025-10-04;19:00;Toulon;52.6
2025-10-04;19:00;Avignon;47.4
2025-10-04;19:00;Aix-en-Provence;57.6
2025-10-04;19:00;Arles;50.5
2025-10-04;19:00;Gap;23.6
2025-10-04;19:00;Digne-les-Bains;16.7
2025-10-04;20:00;Marseille;40.6
2025-10-04;20:00;Nice;27.6
2025-10-04;20:00;Toulon;18.0
2025-10-04;20:00;Avignon;25.2
2025-10-04;20:00;Aix-en-Provence;29.4
2025-10-04;20:00;Arles;22.8
2025-10-04;20:00;Gap;10.6
2025-10-04;20:00;Digne-les-Bains;14.6
2025-10-04;21:00;Marseille;32.0
2025-10-04;21:00;Nice;32.0
2025-10-04;21:00;Toulon;21.9
2025-10-04;21:00;Avignon;18.9
2025-10-04;21:00;Aix-en-Provence;15.0
2025-10-04;21:00;Arles;19.1
2025-10-04;21:00;Gap;15.7
2025-10-04;21:00;Digne-les-Bains;16.3
2025-10-04;22:00;Marseille;42.0
2025-10-04;22:00;Nice;22.4
2025-10-04;22:00;Toulon;24.5
2025-10-04;22:00;Avignon;22.4
2025-10-04;22:00;Aix-en-Provence;22.9
2025-10-04;22:00;Arles;20.7
2025-10-04;22:00;Gap;14.9
2025-10-04;22:00;Digne-les-Bains;3.2
2025-10-05;06:00;Marseille;34.7
2025-10-05;06:00;Nice;29.6
2025-10-05;06:00;Toulon;25.9
2025-10-05;06:00;Avignon;23.9
2025-10-05;06:00;Aix-en-Provence;19.9
2025-10-05;06:00;Arles;19.9
2025-10-05;06:00;Gap;13.4
2025-10-05;06:00;Digne-les-Bains;0.0
2025-10-05;07:00;Marseille;72.5
2025-10-05;07:00;Nice;66.2
2025-10-05;07:00;Toulon;53.0
2025-10-05;07:00;Avignon;42.0
2025-10-05;07:00;Aix-en-Provence;48.3
2025-10-05;07:00;Arles;45.9
2025-10-05;07:00;Gap;27.8
2025-10-05;07:00;Digne-les-Bains;25.3
2025-10-05;08:00;Marseille;72.8
2025-10-05;08:00;Nice;68.0
2025-10-05;08:00;Toulon;50.0
2025-10-05;08:00;Avignon;47.6
2025-10-05;08:00;Aix-en-Provence;57.6
2025-10-05;08:00;Arles;27.6
2025-10-05;08:00;Gap;21.3
2025-10-05;08:00;Digne-les-Bains;27.0
2025-10-05;09:00;Marseille;71.7
2025-10-05;09:00;Nice;69.8
2025-10-05;09:00;Toulon;48.5
2025-10-05;09:00;Avignon;39.3
2025-10-05;09:00;Aix-en-Provence;44.4
2025-10-05;09:00;Arles;41.9
2025-10-05;09:00;Gap;28.0
2025-10-05;09:00;Digne-les-Bains;15.0
2025-10-05;10:00;Marseille;33.8
2025-10-05;10:00;Nice;37.3
2025-10-05;10:00;Toulon;31.8
2025-10-05;10:00;Avignon;18.3
2025-10-05;10:00;Aix-en-Provence;20.1
2025-10-05;10:00;Arles;15.4
2025-10-05;10:00;Gap;15.0
2025-10-05;10:00;Digne-les-Bains;15.3
2025-10-05;11:00;Marseille;39.6
2025-10-05;11:00;Nice;28.9
2025-10-05;11:00;Toulon;24.5
2025-10-05;11:00;Avignon;19.3
2025-10-05;11:00;Aix-en-Provence;19.1
2025-10-05;11:00;Arles;16.2
2025-10-05;11:00;Gap;12.3
2025-10-05;11:00;Digne-les-Bains;11.4
2025-10-05;12:00;Marseille;49.7
2025-10-05;12:00;Nice;40.4
2025-10-05;12:00;Toulon;35.0
2025-10-05;12:00;Avignon;33.3
2025-10-05;12:00;Aix-en-Provence;28.8
2025-10-05;12:00;Arles;21.3
2025-10-05;12:00;Gap;14.5
2025-10-05;12:00;Digne-les-Bains;15.0
2025-10-05;13:00;Marseille;52.8
2025-10-05;13:00;Nice;44.7
2025-10-05;13:00;Toulon;38.0
2025-10-05;13:00;Avignon;23.8
2025-10-05;13:00;Aix-en-Provence;34.1
2025-10-05;13:00;Arles;19.1
2025-10-05;13:00;Gap;19.1
2025-10-05;13:00;Digne-les-Bains;11.4
2025-10-05;14:00;Marseille;48.2
2025-10-05;14:00;Nice;45.2
2025-10-05;14:00;Toulon;32.4
2025-10-05;14:00;Avignon;19.9
2025-10-05;14:00;Aix-en-Provence;29.0
2025-10-05;14:00;Arles;12.3
2025-10-05;14:00;Gap;13.5
2025-10-05;14:00;Digne-les-Bains;11.1
2025-10-05;15:00;Marseille;29.4
2025-10-05;15:00;Nice;30.0
2025-10-05;15:00;Toulon;23.9
2025-10-05;15:00;Avignon;25.5
2025-10-05;15:00;Aix-en-Provence;22.8
2025-10-05;15:00;Arles;9.9
2025-10-05;15:00;Gap;3.6
2025-10-05;15:00;Digne-les-Bains;13.7
2025-10-05;16:00;Marseille;26.1
2025-10-05;16:00;Nice;29.3
2025-10-05;16:00;Toulon;31.7
2025-10-05;16:00;Avignon;23.1
2025-10-05;16:00;Aix-en-Provence;21.3
2025-10-05;16:00;Arles;17.7
2025-10-05;16:00;Gap;10.5
2025-10-05;16:00;Digne-les-Bains;19.1
2025-10-05;17:00;Marseille;70.4
2025-10-05;17:00;Nice;69.4
2025-10-05;17:00;Toulon;53.4
2025-10-05;17:00;Avignon;38.2
2025-10-05;17:00;Aix-en-Provence;54.0
2025-10-05;17:00;Arles;39.6
2025-10-05;17:00;Gap;28.0
2025-10-05;17:00;Digne-les-Bains;20.6
2025-10-05;18:00;Marseille;65.1
2025-10-05;18:00;Nice;72.6
2025-10-05;18:00;Toulon;54.2
2025-10-05;18:00;Avignon;40.0
2025-10-05;18:00;Aix-en-Provence;55.2
2025-10-05;18:00;Arles;44.2
2025-10-05;18:00;Gap;29.6
2025-10-05;18:00;Digne-les-Bains;22.5
2025-10-05;19:00;Marseille;74.7
2025-10-05;19:00;Nice;71.8
2025-10-05;19:00;Toulon;63.6
2025-10-05;19:00;Avignon;47.1
2025-10-05;19:00;Aix-en-Provence;40.7
2025-10-05;19:00;Arles;46.3
2025-10-05;19:00;Gap;27.8
2025-10-05;19:00;Digne-les-Bains;23.4
2025-10-05;20:00;Marseille;33.7
2025-10-05;20:00;Nice;31.5
2025-10-05;20:00;Toulon;25.0
2025-10-05;20:00;Avignon;24.7
2025-10-05;20:00;Aix-en-Provence;14.9
2025-10-05;20:00;Arles;13.2
2025-10-05;20:00;Gap;13.8
2025-10-05;20:00;Digne-les-Bains;12.3
2025-10-05;21:00;Marseille;37.8
2025-10-05;21:00;Nice;38.1
2025-10-05;21:00;Toulon;25.6
2025-10-05;21:00;Avignon;18.2
2025-10-05;21:00;Aix-en-Provence;31.3
2025-10-05;21:00;Arles;24.2
2025-10-05;21:00;Gap;8.5
2025-10-05;21:00;Digne-les-Bains;10.7
2025-10-05;22:00;Marseille;27.3
2025-10-05;22:00;Nice;34.7
2025-10-05;22:00;Toulon;27.0
2025-10-05;22:00;Avignon;20.9
2025-10-05;22:00;Aix-en-Provence;20.0
2025-10-05;22:00;Arles;18.5
2025-10-05;22:00;Gap;10.5
2025-10-05;22:00;Digne-les-Bains;16.7
2025-10-06;06:00;Marseille;56.9
2025-10-06;06:00;Nice;38.0
2025-10-06;06:00;Toulon;28.8
2025-10-06;06:00;Avignon;23.1
2025-10-06;06:00;Aix-en-Provence;24.1
2025-10-06;06:00;Arles;19.2
2025-10-06;06:00;Gap;14.3
2025-10-06;06:00;Digne-les-Bains;25.6
2025-10-06;07:00;Marseille;100.0
2025-10-06;07:00;Nice;94.2
2025-10-06;07:00;Toulon;80.2
2025-10-06;07:00;Avignon;59.0
2025-10-06;07:00;Aix-en-Provence;69.2
2025-10-06;07:00;Arles;51.6
2025-10-06;07:00;Gap;35.5
2025-10-06;07:00;Digne-les-Bains;23.2
2025-10-06;08:00;Marseille;96.5
2025-10-06;08:00;Nice;100.0
2025-10-06;08:00;Toulon;71.9
2025-10-06;08:00;Avignon;57.6
2025-10-06;08:00;Aix-en-Provence;71.7
2025-10-06;08:00;Arles;59.2
2025-10-06;08:00;Gap;40.3
2025-10-06;08:00;Digne-les-Bains;29.3
2025-10-06;09:00;Marseille;100.0
2025-10-06;09:00;Nice;100.0
2025-10-06;09:00;Toulon;76.7
2025-10-06;09:00;Avignon;63.4
2025-10-06;09:00;Aix-en-Provence;79.2
2025-10-06;09:00;Arles;49.0
2025-10-06;09:00;Gap;38.0
2025-10-06;09:00;Digne-les-Bains;32.5
2025-10-06;10:00;Marseille;39.0
2025-10-06;10:00;Nice;44.4
2025-10-06;10:00;Toulon;48.0
2025-10-06;10:00;Avignon;31.6
2025-10-06;10:00;Aix-en-Provence;28.6
2025-10-06;10:00;Arles;21.7
2025-10-06;10:00;Gap;6.4
2025-10-06;10:00;Digne-les-Bains;11.3
2025-10-06;11:00;Marseille;43.6
2025-10-06;11:00;Nice;39.6
2025-10-06;11:00;Toulon;32.4
2025-10-06;11:00;Avignon;19.2
2025-10-06;11:00;Aix-en-Provence;34.8
2025-10-06;11:00;Arles;18.2
2025-10-06;11:00;Gap;22.5
2025-10-06;11:00;Digne-les-Bains;25.3
2025-10-06;12:00;Marseille;63.1
2025-10-06;12:00;Nice;59.5
2025-10-06;12:00;Toulon;45.3
2025-10-06;12:00;Avignon;43.1
2025-10-06;12:00;Aix-en-Provence;49.3
2025-10-06;12:00;Arles;35.0
2025-10-06;12:00;Gap;23.6
2025-10-06;12:00;Digne-les-Bains;23.6
2025-10-06;13:00;Marseille;69.3
2025-10-06;13:00;Nice;66.6
2025-10-06;13:00;Toulon;45.9
2025-10-06;13:00;Avignon;40.8
2025-10-06;13:00;Aix-en-Provence;35.0
2025-10-06;13:00;Arles;40.6
2025-10-06;13:00;Gap;29.2
2025-10-06;13:00;Digne-les-Bains;12.7
2025-10-06;14:00;Marseille;58.8
2025-10-06;14:00;Nice;54.6
2025-10-06;14:00;Toulon;42.9
2025-10-06;14:00;Avignon;42.6
2025-10-06;14:00;Aix-en-Provence;40.8
2025-10-06;14:00;Arles;34.8
2025-10-06;14:00;Gap;25.4
2025-10-06;14:00;Digne-les-Bains;25.7
2025-10-06;15:00;Marseille;51.6
2025-10-06;15:00;Nice;45.8
2025-10-06;15:00;Toulon;37.5
2025-10-06;15:00;Avignon;30.8
2025-10-06;15:00;Aix-en-Provence;36.7
2025-10-06;15:00;Arles;18.7
2025-10-06;15:00;Gap;19.9
2025-10-06;15:00;Digne-les-Bains;8.0
2025-10-06;16:00;Marseille;45.0
2025-10-06;16:00;Nice;38.4
2025-10-06;16:00;Toulon;29.5
2025-10-06;16:00;Avignon;37.0
2025-10-06;16:00;Aix-en-Provence;29.0
2025-10-06;16:00;Arles;23.8
2025-10-06;16:00;Gap;23.7
2025-10-06;16:00;Digne-les-Bains;6.5
2025-10-06;17:00;Marseille;99.3
2025-10-06;17:00;Nice;100.0
2025-10-06;17:00;Toulon;83.2
2025-10-06;17:00;Avignon;60.4
2025-10-06;17:00;Aix-en-Provence;70.7
2025-10-06;17:00;Arles;49.6
2025-10-06;17:00;Gap;31.1
2025-10-06;17:00;Digne-les-Bains;36.6
2025-10-06;18:00;Marseille;93.5
2025-10-06;18:00;Nice;100.0
2025-10-06;18:00;Toulon;79.1
2025-10-06;18:00;Avignon;60.2
2025-10-06;18:00;Aix-en-Provence;68.4
2025-10-06;18:00;Arles;55.1
2025-10-06;18:00;Gap;35.2
2025-10-06;18:00;Digne-les-Bains;32.4
2025-10-06;19:00;Marseille;100.0
2025-10-06;19:00;Nice;84.7
2025-10-06;19:00;Toulon;83.5
2025-10-06;19:00;Avignon;66.5
2025-10-06;19:00;Aix-en-Provence;79.8
2025-10-06;19:00;Arles;53.5
2025-10-06;19:00;Gap;36.4
2025-10-06;19:00;Digne-les-Bains;33.1
2025-10-06;20:00;Marseille;39.2
2025-10-06;20:00;Nice;43.3
2025-10-06;20:00;Toulon;21.1
2025-10-06;20:00;Avignon;23.9
2025-10-06;20:00;Aix-en-Provence;22.3
2025-10-06;20:00;Arles;24.7
2025-10-06;20:00;Gap;20.2
2025-10-06;20:00;Digne-les-Bains;13.2
2025-10-06;21:00;Marseille;39.6
2025-10-06;21:00;Nice;37.9
2025-10-06;21:00;Toulon;31.2
2025-10-06;21:00;Avignon;35.0
2025-10-06;21:00;Aix-en-Provence;29.8
2025-10-06;21:00;Arles;31.2
2025-10-06;21:00;Gap;12.6
2025-10-06;21:00;Digne-les-Bains;21.9
2025-10-06;22:00;Marseille;49.4
2025-10-06;22:00;Nice;44.8
2025-10-06;22:00;Toulon;37.1
2025-10-06;22:00;Avignon;32.2
2025-10-06;22:00;Aix-en-Provence;31.9
2025-10-06;22:00;Arles;18.3
2025-10-06;22:00;Gap;12.8
2025-10-06;22:00;Digne-les-Bains;24.8
2025-10-07;06:00;Marseille;50.5
2025-10-07;06:00;Nice;44.7
2025-10-07;06:00;Toulon;41.9
2025-10-07;06:00;Avignon;34.8
2025-10-07;06:00;Aix-en-Provence;33.5
2025-10-07;06:00;Arles;26.5
2025-10-07;06:00;Gap;10.3
2025-10-07;06:00;Digne-les-Bains;12.1
2025-10-07;07:00;Marseille;100.0
2025-10-07;07:00;Nice;94.5
2025-10-07;07:00;Toulon;78.9
2025-10-07;07:00;Avignon;65.9
2025-10-07;07:00;Aix-en-Provence;79.3
2025-10-07;07:00;Arles;49.6
2025-10-07;07:00;Gap;34.4
2025-10-07;07:00;Digne-les-Bains;34.7
2025-10-07;08:00;Marseille;99.7
2025-10-07;08:00;Nice;93.7
2025-10-07;08:00;Toulon;74.6
2025-10-07;08:00;Avignon;69.2
2025-10-07;08:00;Aix-en-Provence;71.9
2025-10-07;08:00;Arles;51.7
2025-10-07;08:00;Gap;39.5
2025-10-07;08:00;Digne-les-Bains;31.7
2025-10-07;09:00;Marseille;100.0
2025-10-07;09:00;Nice;95.0
2025-10-07;09:00;Toulon;78.4
2025-10-07;09:00;Avignon;61.4
2025-10-07;09:00;Aix-en-Provence;73.8
2025-10-07;09:00;Arles;49.7
2025-10-07;09:00;Gap;43.4
2025-10-07;09:00;Digne-les-Bains;31.7
2025-10-07;10:00;Marseille;40.7
2025-10-07;10:00;Nice;49.2
2025-10-07;10:00;Toulon;36.8
2025-10-07;10:00;Avignon;29.5
2025-10-07;10:00;Aix-en-Provence;32.2
2025-10-07;10:00;Arles;24.1
2025-10-07;10:00;Gap;19.4
2025-10-07;10:00;Digne-les-Bains;23.1
2025-10-07;11:00;Marseille;44.9
2025-10-07;11:00;Nice;36.7
2025-10-07;11:00;Toulon;39.3
2025-10-07;11:00;Avignon;23.3
2025-10-07;11:00;Aix-en-Provence;28.0
2025-10-07;11:00;Arles;24.9
2025-10-07;11:00;Gap;12.9
2025-10-07;11:00;Digne-les-Bains;13.2
2025-10-07;12:00;Marseille;61.5
2025-10-07;12:00;Nice;58.3
2025-10-07;12:00;Toulon;49.4
2025-10-07;12:00;Avignon;42.6
2025-10-07;12:00;Aix-en-Provence;40.8
2025-10-07;12:00;Arles;30.4
2025-10-07;12:00;Gap;26.1
2025-10-07;12:00;Digne-les-Bains;23.2
2025-10-07;13:00;Marseille;69.4
2025-10-07;13:00;Nice;52.5
2025-10-07;13:00;Toulon;50.4
2025-10-07;13:00;Avignon;40.1
2025-10-07;13:00;Aix-en-Provence;35.1
2025-10-07;13:00;Arles;37.4
2025-10-07;13:00;Gap;27.7
2025-10-07;13:00;Digne-les-Bains;18.4
2025-10-07;14:00;Marseille;71.3
2025-10-07;14:00;Nice;59.7
2025-10-07;14:00;Toulon;52.1
2025-10-07;14:00;Avignon;35.1
2025-10-07;14:00;Aix-en-Provence;44.6
2025-10-07;14:00;Arles;30.1
2025-10-07;14:00;Gap;18.2
2025-10-07;14:00;Digne-les-Bains;22.7
2025-10-07;15:00;Marseille;54.6
2025-10-07;15:00;Nice;41.5
2025-10-07;15:00;Toulon;42.9
2025-10-07;15:00;Avignon;23.2
2025-10-07;15:00;Aix-en-Provence;33.8
2025-10-07;15:00;Arles;22.5
2025-10-07;15:00;Gap;10.9
2025-10-07;15:00;Digne-les-Bains;14.2
2025-10-07;16:00;Marseille;42.8
2025-10-07;16:00;Nice;43.9
2025-10-07;16:00;Toulon;37.6
2025-10-07;16:00;Avignon;34.6
2025-10-07;16:00;Aix-en-Provence;38.4
2025-10-07;16:00;Arles;33.2
2025-10-07;16:00;Gap;22.8
2025-10-07;16:00;Digne-les-Bains;21.0
2025-10-07;17:00;Marseille;100.0
2025-10-07;17:00;Nice;100.0
2025-10-07;17:00;Toulon;79.1
2025-10-07;17:00;Avignon;57.1
2025-10-07;17:00;Aix-en-Provence;76.0
2025-10-07;17:00;Arles;53.5
2025-10-07;17:00;Gap;45.9
2025-10-07;17:00;Digne-les-Bains;35.7
2025-10-07;18:00;Marseille;100.0
2025-10-07;18:00;Nice;92.7
2025-10-07;18:00;Toulon;82.0
2025-10-07;18:00;Avignon;70.2
2025-10-07;18:00;Aix-en-Provence;73.6
2025-10-07;18:00;Arles;51.8
2025-10-07;18:00;Gap;42.1
2025-10-07;18:00;Digne-les-Bains;28.4
2025-10-07;19:00;Marseille;100.0
2025-10-07;19:00;Nice;94.3
2025-10-07;19:00;Toulon;83.5
2025-10-07;19:00;Avignon;62.8
2025-10-07;19:00;Aix-en-Provence;77.3
2025-10-07;19:00;Arles;54.4
2025-10-07;19:00;Gap;40.9
2025-10-07;19:00;Digne-les-Bains;25.4
2025-10-07;20:00;Marseille;52.7
2025-10-07;20:00;Nice;51.6
2025-10-07;20:00;Toulon;31.8
2025-10-07;20:00;Avignon;29.4
2025-10-07;20:00;Aix-en-Provence;35.7
2025-10-07;20:00;Arles;25.1
2025-10-07;20:00;Gap;6.6
2025-10-07;20:00;Digne-les-Bains;10.5
2025-10-07;21:00;Marseille;48.4
2025-10-07;21:00;Nice;46.4
2025-10-07;21:00;Toulon;35.9
2025-10-07;21:00;Avignon;19.2
2025-10-07;21:00;Aix-en-Provence;25.0
2025-10-07;21:00;Arles;29.2
2025-10-07;21:00;Gap;16.1
2025-10-07;21:00;Digne-les-Bains;16.7
2025-10-07;22:00;Marseille;56.9
2025-10-07;22:00;Nice;48.3
2025-10-07;22:00;Toulon;34.5
2025-10-07;22:00;Avignon;25.3
2025-10-07;22:00;Aix-en-Provence;42.4
2025-10-07;22:00;Arles;25.7
2025-10-07;22:00;Gap;24.9
2025-10-07;22:00;Digne-les-Bains;19.0
2025-10-08;06:00;Marseille;42.1
2025-10-08;06:00;Nice;44.9
2025-10-08;06:00;Toulon;41.3
2025-10-08;06:00;Avignon;26.6
2025-10-08;06:00;Aix-en-Provence;33.7
2025-10-08;06:00;Arles;29.8
2025-10-08;06:00;Gap;18.5
2025-10-08;06:00;Digne-les-Bains;13.0
2025-10-08;07:00;Marseille;100.0
2025-10-08;07:00;Nice;100.0
2025-10-08;07:00;Toulon;71.9
2025-10-08;07:00;Avignon;63.5
2025-10-08;07:00;Aix-en-Provence;56.9
2025-10-08;07:00;Arles;49.0
2025-10-08;07:00;Gap;39.4
2025-10-08;07:00;Digne-les-Bains;30.1
2025-10-08;08:00;Marseille;100.0
2025-10-08;08:00;Nice;97.9
2025-10-08;08:00;Toulon;80.0
2025-10-08;08:00;Avignon;68.5
2025-10-08;08:00;Aix-en-Provence;66.0
2025-10-08;08:00;Arles;51.1
2025-10-08;08:00;Gap;35.5
2025-10-08;08:00;Digne-les-Bains;39.3
2025-10-08;09:00;Marseille;100.0
2025-10-08;09:00;Nice;92.3
2025-10-08;09:00;Toulon;72.9
2025-10-08;09:00;Avignon;70.4
2025-10-08;09:00;Aix-en-Provence;64.1
2025-10-08;09:00;Arles;42.9
2025-10-08;09:00;Gap;43.0
2025-10-08;09:00;Digne-les-Bains;36.5
2025-10-08;10:00;Marseille;53.3
2025-10-08;10:00;Nice;35.8
2025-10-08;10:00;Toulon;36.6
2025-10-08;10:00;Avignon;35.6
2025-10-08;10:00;Aix-en-Provence;33.0
2025-10-08;10:00;Arles;16.2
2025-10-08;10:00;Gap;21.1
2025-10-08;10:00;Digne-les-Bains;12.9
